tfm	pack	assembly	file	kind	forwardsTo	version	publicTypes
net6.0	netcore.app	System.Private.CoreLib	System.Private.CoreLib.dll	impl		6.0.0.0	1121
net6.0	netcore.app	System.Private.DataContractSerialization	System.Private.DataContractSerialization.dll	impl		6.0.0.0	36
net6.0	netcore.app	System.Private.Uri	System.Private.Uri.dll	impl		6.0.0.0	20
net6.0	netcore.app	System.Private.Xml	System.Private.Xml.dll	impl		6.0.0.0	296
net6.0	netcore.app	System.Private.Xml.Linq	System.Private.Xml.Linq.dll	impl		6.0.0.0	25
net6.0	netcore.app	System.Reflection	System.Reflection.dll	facade	System.Private.CoreLib	6.0.0.0	0
net6.0	netcore.app	System.Reflection.DispatchProxy	System.Reflection.DispatchProxy.dll	impl		6.0.0.0	1
net6.0	netcore.app	System.Reflection.Emit	System.Reflection.Emit.dll	facade	System.Private.CoreLib	6.0.0.0	11
net6.0	netcore.app	System.Reflection.Emit.ILGeneration	System.Reflection.Emit.ILGeneration.dll	facade	System.Private.CoreLib	6.0.0.0	6
net6.0	netcore.app	System.Reflection.Emit.Lightweight	System.Reflection.Emit.Lightweight.dll	facade	System.Private.CoreLib	6.0.0.0	2
net6.0	netcore.app	System.Reflection.Extensions	System.Reflection.Extensions.dll	facade	System.Runtime	6.0.0.0	0
net6.0	netcore.app	System.Reflection.Metadata	System.Reflection.Metadata.dll	impl		6.0.0.0	231
net6.0	netcore.app	System.Reflection.Primitives	System.Reflection.Primitives.dll	facade	System.Private.CoreLib	6.0.0.0	7
net6.0	netcore.app	System.Reflection.TypeExtensions	System.Reflection.TypeExtensions.dll	impl		6.0.0.0	7
net6.0	netcore.app	System.Resources.Reader	System.Resources.Reader.dll	facade	System.Runtime	6.0.0.0	0
net6.0	netcore.app	System.Resources.ResourceManager	System.Resources.ResourceManager.dll	facade	System.Private.CoreLib	6.0.0.0	0
net6.0	netcore.app	System.Resources.Writer	System.Resources.Writer.dll	impl		6.0.0.0	2
net6.0	netcore.app	System.Runtime	System.Runtime.dll	facade	System.Private.CoreLib	6.0.0.0	770
net6.0	netcore.app	System.Runtime.CompilerServices.Unsafe	System.Runtime.CompilerServices.Unsafe.dll	impl		6.0.0.0	1
net6.0	netcore.app	System.Runtime.CompilerServices.VisualC	System.Runtime.CompilerServices.VisualC.dll	impl		6.0.0.0	16
net6.0	netcore.app	System.Runtime.Extensions	System.Runtime.Extensions.dll	facade	System.Private.CoreLib	6.0.0.0	0
net6.0	netcore.app	System.Runtime.Handles	System.Runtime.Handles.dll	facade	System.Runtime	6.0.0.0	0
net6.0	netcore.app	System.Runtime.InteropServices	System.Runtime.InteropServices.dll	impl		6.0.0.0	156
net6.0	netcore.app	System.Runtime.InteropServices.RuntimeInformation	System.Runtime.InteropServices.RuntimeInformation.dll	impl		6.0.0.0	3
net6.0	netcore.app	System.Runtime.Intrinsics	System.Runtime.Intrinsics.dll	facade	System.Private.CoreLib	6.0.0.0	32
net6.0	netcore.app	System.Runtime.Loader	System.Runtime.Loader.dll	facade	System.Private.CoreLib	6.0.0.0	6
net6.0	netcore.app	System.Runtime.Numerics	System.Runtime.Numerics.dll	impl		6.0.0.0	2
net6.0	netcore.app	System.Runtime.Serialization	System.Runtime.Serialization.dll	facade	System.Runtime.Serialization.Xml	4.0.0.0	0
net6.0	netcore.app	System.Runtime.Serialization.Formatters	System.Runtime.Serialization.Formatters.dll	impl		6.0.0.0	16
net6.0	netcore.app	System.Runtime.Serialization.Json	System.Runtime.Serialization.Json.dll	facade	System.Private.DataContractSerialization	6.0.0.0	7
net6.0	netcore.app	System.Runtime.Serialization.Primitives	System.Runtime.Serialization.Primitives.dll	impl		6.0.0.0	9
net6.0	netcore.app	System.Runtime.Serialization.Xml	System.Runtime.Serialization.Xml.dll	facade	System.Private.DataContractSerialization	6.0.0.0	28
net6.0	netcore.app	System.Security	System.Security.dll	facade	System.Security.Cryptography.Xml	4.0.0.0	0
net6.0	netcore.app	System.Security.AccessControl	System.Security.AccessControl.dll	impl		6.0.0.0	46
net6.0	netcore.app	System.Security.Claims	System.Security.Claims.dll	impl		6.0.0.0	7
net6.0	netcore.app	System.Security.Cryptography.Algorithms	System.Security.Cryptography.Algorithms.dll	impl		6.0.0.0	60
net6.0	netcore.app	System.Security.Cryptography.Cng	System.Security.Cryptography.Cng.dll	impl		6.0.0.0	29
net6.0	netcore.app	System.Security.Cryptography.Csp	System.Security.Cryptography.Csp.dll	impl		6.0.0.0	18
net6.0	netcore.app	System.Security.Cryptography.Encoding	System.Security.Cryptography.Encoding.dll	impl		6.0.0.0	12
net6.0	netcore.app	System.Security.Cryptography.OpenSsl	System.Security.Cryptography.OpenSsl.dll	impl		6.0.0.0	5
net6.0	netcore.app	System.Security.Cryptography.Primitives	System.Security.Cryptography.Primitives.dll	impl		6.0.0.0	16
net6.0	netcore.app	System.Security.Cryptography.X509Certificates	System.Security.Cryptography.X509Certificates.dll	impl		6.0.0.0	44
net6.0	netcore.app	System.Security.Principal	System.Security.Principal.dll	facade	System.Private.CoreLib	6.0.0.0	0
net6.0	netcore.app	System.Security.Principal.Windows	System.Security.Principal.Windows.dll	impl		6.0.0.0	12
net6.0	netcore.app	System.Security.SecureString	System.Security.SecureString.dll	facade	System.Runtime.InteropServices	6.0.0.0	0
net6.0	netcore.app	System.ServiceModel.Web	System.ServiceModel.Web.dll	facade	System.ServiceModel.Syndication	4.0.0.0	0
net6.0	netcore.app	System.ServiceProcess	System.ServiceProcess.dll	facade	System.ServiceProcess.ServiceController	4.0.0.0	0
net6.0	netcore.app	System.Text.Encoding	System.Text.Encoding.dll	facade	System.Private.CoreLib	6.0.0.0	0
net6.0	netcore.app	System.Text.Encoding.CodePages	System.Text.Encoding.CodePages.dll	impl		6.0.0.0	1
net6.0	netcore.app	System.Text.Encoding.Extensions	System.Text.Encoding.Extensions.dll	facade	System.Private.CoreLib	6.0.0.0	5
net6.0	netcore.app	System.Text.Encodings.Web	System.Text.Encodings.Web.dll	impl		6.0.0.0	7
net6.0	netcore.app	System.Text.Json	System.Text.Json.dll	impl		6.0.0.0	59
net6.0	netcore.app	System.Text.RegularExpressions	System.Text.RegularExpressions.dll	impl		6.0.0.0	15
net6.0	netcore.app	System.Threading	System.Threading.dll	impl		6.0.0.0	36
net6.0	netcore.app	System.Threading.Channels	System.Threading.Channels.dll	impl		6.0.0.0	10
net6.0	netcore.app	System.Threading.Overlapped	System.Threading.Overlapped.dll	facade	System.Private.CoreLib	6.0.0.0	5
net6.0	netcore.app	System.Threading.Tasks	System.Threading.Tasks.dll	facade	System.Private.CoreLib	6.0.0.0	0
net6.0	netcore.app	System.Threading.Tasks.Dataflow	System.Threading.Tasks.Dataflow.dll	impl		6.0.0.0	23
net6.0	netcore.app	System.Threading.Tasks.Extensions	System.Threading.Tasks.Extensions.dll	facade	System.Private.CoreLib	6.0.0.0	0
net6.0	netcore.app	System.Threading.Tasks.Parallel	System.Threading.Tasks.Parallel.dll	impl		6.0.0.0	4
net6.0	netcore.app	System.Threading.Thread	System.Threading.Thread.dll	facade	System.Private.CoreLib	6.0.0.0	14
net6.0	netcore.app	System.Threading.ThreadPool	System.Threading.ThreadPool.dll	facade	System.Private.CoreLib	6.0.0.0	5
net6.0	netcore.app	System.Threading.Timer	System.Threading.Timer.dll	facade	System.Private.CoreLib	6.0.0.0	0
net6.0	netcore.app	System.Transactions	System.Transactions.dll	facade	System.Transactions.Local	4.0.0.0	0
net6.0	netcore.app	System.Transactions.Local	System.Transactions.Local.dll	impl		6.0.0.0	34
net6.0	netcore.app	System.ValueTuple	System.ValueTuple.dll	facade	System.Runtime	4.0.3.0	0
net6.0	netcore.app	System.Web	System.Web.dll	facade	System.Web.HttpUtility	4.0.0.0	0
net6.0	netcore.app	System.Web.HttpUtility	System.Web.HttpUtility.dll	impl		6.0.0.0	1
net6.0	netcore.app	System.Windows	System.Windows.dll	facade	System.ObjectModel	4.0.0.0	0
net6.0	netcore.app	System.Xml	System.Xml.dll	facade	System.Private.Xml	4.0.0.0	0
net6.0	netcore.app	System.Xml.Linq	System.Xml.Linq.dll	facade	System.Xml.XDocument	4.0.0.0	0
net6.0	netcore.app	System.Xml.ReaderWriter	System.Xml.ReaderWriter.dll	facade	System.Private.Xml	6.0.0.0	187
net6.0	netcore.app	System.Xml.Serialization	System.Xml.Serialization.dll	facade	System.Xml.XmlSerializer	4.0.0.0	0
net6.0	netcore.app	System.Xml.XDocument	System.Xml.XDocument.dll	facade	System.Private.Xml.Linq	6.0.0.0	24
net6.0	netcore.app	System.Xml.XmlDocument	System.Xml.XmlDocument.dll	facade	System.Private.Xml	6.0.0.0	0
net6.0	netcore.app	System.Xml.XmlSerializer	System.Xml.XmlSerializer.dll	facade	System.Private.Xml	6.0.0.0	58
net6.0	netcore.app	System.Xml.XPath	System.Xml.XPath.dll	facade	System.Private.Xml	6.0.0.0	2
net6.0	netcore.app	System.Xml.XPath.XDocument	System.Xml.XPath.XDocument.dll	impl		6.0.0.0	2
net6.0	netcore.app	WindowsBase	WindowsBase.dll	facade	System.IO.Packaging	4.0.0.0	0
net7.0	aspnetcore.app	Microsoft.AspNetCore	Microsoft.AspNetCore.dll	impl		7.0.0.0	7
net7.0	aspnetcore.app	Microsoft.AspNetCore.Antiforgery	Microsoft.AspNetCore.Antiforgery.dll	impl		7.0.0.0	6
net7.0	aspnetcore.app	Microsoft.AspNetCore.Authentication	Microsoft.AspNetCore.Authentication.dll	impl		7.0.0.0	37
net7.0	aspnetcore.app	Microsoft.AspNetCore.Authentication.Abstractions	Microsoft.AspNetCore.Authentication.Abstractions.dll	impl		7.0.0.0	20
net7.0	aspnetcore.app	Microsoft.AspNetCore.Authentication.Cookies	Microsoft.AspNetCore.Authentication.Cookies.dll	impl		7.0.0.0	14
net7.0	aspnetcore.app	Microsoft.AspNetCore.Authentication.Core	Microsoft.AspNetCore.Authentication.Core.dll	impl		7.0.0.0	6
net7.0	aspnetcore.app	Microsoft.AspNetCore.Authentication.OAuth	Microsoft.AspNetCore.Authentication.OAuth.dll	impl		7.0.0.0	19
net7.0	aspnetcore.app	Microsoft.AspNetCore.Authorization	Microsoft.AspNetCore.Authorization.dll	impl		7.0.0.0	33
net7.0	aspnetcore.app	Microsoft.AspNetCore.Authorization.Policy	Microsoft.AspNetCore.Authorization.Policy.dll	impl		7.0.0.0	9
net7.0	aspnetcore.app	Microsoft.AspNetCore.Components	Microsoft.AspNetCore.Components.dll	impl		7.0.0.0	68
net7.0	aspnetcore.app	Microsoft.AspNetCore.Components.Authorization	Microsoft.AspNetCore.Components.Authorization.dll	impl		7.0.0.0	8
net7.0	aspnetcore.app	Microsoft.AspNetCore.Components.Forms	Microsoft.AspNetCore.Components.Forms.dll	impl		7.0.0.0	9
net7.0	aspnetcore.app	Microsoft.AspNetCore.Components.Server	Microsoft.AspNetCore.Components.Server.dll	impl		7.0.0.0	15
net7.0	aspnetcore.app	Microsoft.AspNetCore.Components.Web	Microsoft.AspNetCore.Components.Web.dll	impl		7.0.0.0	60
net7.0	aspnetcore.app	Microsoft.AspNetCore.Connections.Abstractions	Microsoft.AspNetCore.Connections.Abstractions.dll	impl		7.0.0.0	48
net7.0	aspnetcore.app	Microsoft.AspNetCore.CookiePolicy	Microsoft.AspNetCore.CookiePolicy.dll	impl		7.0.0.0	7
net7.0	aspnetcore.app	Microsoft.AspNetCore.Cors	Microsoft.AspNetCore.Cors.dll	impl		7.0.0.0	19
net7.0	aspnetcore.app	Microsoft.AspNetCore.Cryptography.Internal	Microsoft.AspNetCore.Cryptography.Internal.dll	impl		7.0.0.0	0
net7.0	aspnetcore.app	Microsoft.AspNetCore.Cryptography.KeyDerivation	Microsoft.AspNetCore.Cryptography.KeyDerivation.dll	impl		7.0.0.0	2
net7.0	aspnetcore.app	Microsoft.AspNetCore.DataProtection	Microsoft.AspNetCore.DataProtection.dll	impl		7.0.0.0	64
net7.0	aspnetcore.app	Microsoft.AspNetCore.DataProtection.Abstractions	Microsoft.AspNetCore.DataProtection.Abstractions.dll	impl		7.0.0.0	4
net7.0	aspnetcore.app	Microsoft.AspNetCore.DataProtection.Extensions	Microsoft.AspNetCore.DataProtection.Extensions.dll	impl		7.0.0.0	3
net7.0	aspnetcore.app	Microsoft.AspNetCore.Diagnostics	Microsoft.AspNetCore.Diagnostics.dll	impl		7.0.0.0	17
net7.0	aspnetcore.app	Microsoft.AspNetCore.Diagnostics.Abstractions	Microsoft.AspNetCore.Diagnostics.Abstractions.dll	impl		7.0.0.0	9
net7.0	aspnetcore.app	Microsoft.AspNetCore.Diagnostics.HealthChecks	Microsoft.AspNetCore.Diagnostics.HealthChecks.dll	impl		7.0.0.0	4
net7.0	aspnetcore.app	Microsoft.AspNetCore.HostFiltering	Microsoft.AspNetCore.HostFiltering.dll	impl		7.0.0.0	4
net7.0	aspnetcore.app	Microsoft.AspNetCore.Hosting	Microsoft.AspNetCore.Hosting.dll	impl		7.0.0.0	15
net7.0	aspnetcore.app	Microsoft.AspNetCore.Hosting.Abstractions	Microsoft.AspNetCore.Hosting.Abstractions.dll	impl		7.0.0.0	16
net7.0	aspnetcore.app	Microsoft.AspNetCore.Hosting.Server.Abstractions	Microsoft.AspNetCore.Hosting.Server.Abstractions.dll	impl		7.0.0.0	6
net7.0	aspnetcore.app	Microsoft.AspNetCore.Html.Abstractions	Microsoft.AspNetCore.Html.Abstractions.dll	impl		7.0.0.0	7
net7.0	aspnetcore.app	Microsoft.AspNetCore.Http	Microsoft.AspNetCore.Http.dll	impl		7.0.0.0	34
net7.0	aspnetcore.app	Microsoft.AspNetCore.Http.Abstractions	Microsoft.AspNetCore.Http.Abstractions.dll	impl		7.0.0.0	81
net7.0	aspnetcore.app	Microsoft.AspNetCore.Http.Connections	Microsoft.AspNetCore.Http.Connections.dll	impl		7.0.0.0	12
net7.0	aspnetcore.app	Microsoft.AspNetCore.Http.Connections.Common	Microsoft.AspNetCore.Http.Connections.Common.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.AspNetCore.Http.Extensions	Microsoft.AspNetCore.Http.Extensions.dll	impl		7.0.0.0	23
net7.0	aspnetcore.app	Microsoft.AspNetCore.Http.Features	Microsoft.AspNetCore.Http.Features.dll	impl		7.0.0.0	44
net7.0	aspnetcore.app	Microsoft.AspNetCore.Http.Results	Microsoft.AspNetCore.Http.Results.dll	impl		7.0.0.0	46
net7.0	aspnetcore.app	Microsoft.AspNetCore.HttpLogging	Microsoft.AspNetCore.HttpLogging.dll	impl		7.0.0.0	7
net7.0	aspnetcore.app	Microsoft.AspNetCore.HttpOverrides	Microsoft.AspNetCore.HttpOverrides.dll	impl		7.0.0.0	13
net7.0	aspnetcore.app	Microsoft.AspNetCore.HttpsPolicy	Microsoft.AspNetCore.HttpsPolicy.dll	impl		7.0.0.0	8
net7.0	aspnetcore.app	Microsoft.AspNetCore.Identity	Microsoft.AspNetCore.Identity.dll	impl		7.0.0.0	18
net7.0	aspnetcore.app	Microsoft.AspNetCore.Localization	Microsoft.AspNetCore.Localization.dll	impl		7.0.0.0	15
net7.0	aspnetcore.app	Microsoft.AspNetCore.Localization.Routing	Microsoft.AspNetCore.Localization.Routing.dll	impl		7.0.0.0	1
net7.0	aspnetcore.app	Microsoft.AspNetCore.Metadata	Microsoft.AspNetCore.Metadata.dll	impl		7.0.0.0	2
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc	Microsoft.AspNetCore.Mvc.dll	impl		7.0.0.0	1
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.Abstractions	Microsoft.AspNetCore.Mvc.Abstractions.dll	impl		7.0.0.0	123
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.ApiExplorer	Microsoft.AspNetCore.Mvc.ApiExplorer.dll	impl		7.0.0.0	8
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.Core	Microsoft.AspNetCore.Mvc.Core.dll	impl		7.0.0.0	396
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.Cors	Microsoft.AspNetCore.Mvc.Cors.dll	impl		7.0.0.0	2
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.DataAnnotations	Microsoft.AspNetCore.Mvc.DataAnnotations.dll	impl		7.0.0.0	11
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.Formatters.Json	Microsoft.AspNetCore.Mvc.Formatters.Json.dll	facade	Microsoft.AspNetCore.Mvc.Core	7.0.0.0	0
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.Formatters.Xml	Microsoft.AspNetCore.Mvc.Formatters.Xml.dll	impl		7.0.0.0	22
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.Localization	Microsoft.AspNetCore.Mvc.Localization.dll	impl		7.0.0.0	12
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.Razor	Microsoft.AspNetCore.Mvc.Razor.dll	impl		7.0.0.0	46
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.RazorPages	Microsoft.AspNetCore.Mvc.RazorPages.dll	impl		7.0.0.0	68
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.TagHelpers	Microsoft.AspNetCore.Mvc.TagHelpers.dll	impl		7.0.0.0	36
net7.0	aspnetcore.app	Microsoft.AspNetCore.Mvc.ViewFeatures	Microsoft.AspNetCore.Mvc.ViewFeatures.dll	impl		7.0.0.0	135
net7.0	aspnetcore.app	Microsoft.AspNetCore.OutputCaching	Microsoft.AspNetCore.OutputCaching.dll	impl		7.0.0.0	11
net7.0	aspnetcore.app	Microsoft.AspNetCore.RateLimiting	Microsoft.AspNetCore.RateLimiting.dll	impl		7.0.0.0	9
net7.0	aspnetcore.app	Microsoft.AspNetCore.Razor	Microsoft.AspNetCore.Razor.dll	impl		7.0.0.0	20
net7.0	aspnetcore.app	Microsoft.AspNetCore.Razor.Runtime	Microsoft.AspNetCore.Razor.Runtime.dll	impl		7.0.0.0	13
net7.0	aspnetcore.app	Microsoft.AspNetCore.RequestDecompression	Microsoft.AspNetCore.RequestDecompression.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.AspNetCore.ResponseCaching	Microsoft.AspNetCore.ResponseCaching.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.AspNetCore.ResponseCaching.Abstractions	Microsoft.AspNetCore.ResponseCaching.Abstractions.dll	impl		7.0.0.0	1
net7.0	aspnetcore.app	Microsoft.AspNetCore.ResponseCompression	Microsoft.AspNetCore.ResponseCompression.dll	impl		7.0.0.0	13
net7.0	aspnetcore.app	Microsoft.AspNetCore.Rewrite	Microsoft.AspNetCore.Rewrite.dll	impl		7.0.0.0	9
net7.0	aspnetcore.app	Microsoft.AspNetCore.Routing	Microsoft.AspNetCore.Routing.dll	impl		7.0.0.0	135
net7.0	aspnetcore.app	Microsoft.AspNetCore.Routing.Abstractions	Microsoft.AspNetCore.Routing.Abstractions.dll	impl		7.0.0.0	14
net7.0	aspnetcore.app	Microsoft.AspNetCore.Server.HttpSys	Microsoft.AspNetCore.Server.HttpSys.dll	impl		7.0.0.0	16
net7.0	aspnetcore.app	Microsoft.AspNetCore.Server.IIS	Microsoft.AspNetCore.Server.IIS.dll	impl		7.0.0.0	8
net7.0	aspnetcore.app	Microsoft.AspNetCore.Server.IISIntegration	Microsoft.AspNetCore.Server.IISIntegration.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel	Microsoft.AspNetCore.Server.Kestrel.dll	impl		7.0.0.0	1
net7.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel.Core	Microsoft.AspNetCore.Server.Kestrel.Core.dll	impl		7.0.0.0	33
net7.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel.Transport.Quic	Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll	impl		7.0.0.0	2
net7.0	aspnetcore.app	Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets	Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.AspNetCore.Session	Microsoft.AspNetCore.Session.dll	impl		7.0.0.0	9
net7.0	aspnetcore.app	Microsoft.AspNetCore.SignalR	Microsoft.AspNetCore.SignalR.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.AspNetCore.SignalR.Common	Microsoft.AspNetCore.SignalR.Common.dll	impl		7.0.0.0	22
net7.0	aspnetcore.app	Microsoft.AspNetCore.SignalR.Core	Microsoft.AspNetCore.SignalR.Core.dll	impl		7.0.0.0	42
net7.0	aspnetcore.app	Microsoft.AspNetCore.SignalR.Protocols.Json	Microsoft.AspNetCore.SignalR.Protocols.Json.dll	impl		7.0.0.0	3
net7.0	aspnetcore.app	Microsoft.AspNetCore.StaticFiles	Microsoft.AspNetCore.StaticFiles.dll	impl		7.0.0.0	20
net7.0	aspnetcore.app	Microsoft.AspNetCore.WebSockets	Microsoft.AspNetCore.WebSockets.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.AspNetCore.WebUtilities	Microsoft.AspNetCore.WebUtilities.dll	impl		7.0.0.0	20
net7.0	aspnetcore.app	Microsoft.Extensions.Caching.Abstractions	Microsoft.Extensions.Caching.Abstractions.dll	impl		7.0.0.0	17
net7.0	aspnetcore.app	Microsoft.Extensions.Caching.Memory	Microsoft.Extensions.Caching.Memory.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration	Microsoft.Extensions.Configuration.dll	impl		7.0.0.0	15
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.Abstractions	Microsoft.Extensions.Configuration.Abstractions.dll	impl		7.0.0.0	11
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.Binder	Microsoft.Extensions.Configuration.Binder.dll	impl		7.0.0.0	2
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.CommandLine	Microsoft.Extensions.Configuration.CommandLine.dll	impl		7.0.0.0	3
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.EnvironmentVariables	Microsoft.Extensions.Configuration.EnvironmentVariables.dll	impl		7.0.0.0	3
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.FileExtensions	Microsoft.Extensions.Configuration.FileExtensions.dll	impl		7.0.0.0	4
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.Ini	Microsoft.Extensions.Configuration.Ini.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.Json	Microsoft.Extensions.Configuration.Json.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.KeyPerFile	Microsoft.Extensions.Configuration.KeyPerFile.dll	impl		7.0.0.0	3
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.UserSecrets	Microsoft.Extensions.Configuration.UserSecrets.dll	impl		7.0.0.0	3
net7.0	aspnetcore.app	Microsoft.Extensions.Configuration.Xml	Microsoft.Extensions.Configuration.Xml.dll	impl		7.0.0.0	6
net7.0	aspnetcore.app	Microsoft.Extensions.DependencyInjection	Microsoft.Extensions.DependencyInjection.dll	impl		7.0.0.0	4
net7.0	aspnetcore.app	Microsoft.Extensions.DependencyInjection.Abstractions	Microsoft.Extensions.DependencyInjection.Abstractions.dll	impl		7.0.0.0	16
net7.0	aspnetcore.app	Microsoft.Extensions.Diagnostics.HealthChecks	Microsoft.Extensions.Diagnostics.HealthChecks.dll	impl		7.0.0.0	7
net7.0	aspnetcore.app	Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions	Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll	impl		7.0.0.0	8
net7.0	aspnetcore.app	Microsoft.Extensions.Features	Microsoft.Extensions.Features.dll	impl		7.0.0.0	5
net7.0	aspnetcore.app	Microsoft.Extensions.FileProviders.Abstractions	Microsoft.Extensions.FileProviders.Abstractions.dll	impl		7.0.0.0	7
net7.0	aspnetcore.app	Microsoft.Extensions.FileProviders.Composite	Microsoft.Extensions.FileProviders.Composite.dll	impl		7.0.0.0	2
net7.0	aspnetcore.app	Microsoft.Extensions.FileProviders.Embedded	Microsoft.Extensions.FileProviders.Embedded.dll	impl		7.0.0.0	3
net7.0	aspnetcore.app	Microsoft.Extensions.FileProviders.Physical	Microsoft.Extensions.FileProviders.Physical.dll	impl		7.0.0.0	8
net7.0	aspnetcore.app	Microsoft.Extensions.FileSystemGlobbing	Microsoft.Extensions.FileSystemGlobbing.dll	impl		7.0.0.0	30
net7.0	aspnetcore.app	Microsoft.Extensions.Hosting	Microsoft.Extensions.Hosting.dll	impl		7.0.0.0	12
